58679,0,8/25/2010,other,2006,4,pontiac,g6 v6,bas,4d sedan,blue,auto,3.0,special,52986,american,medium,gm,6857,8239,10250,11653,6431,7758,9664,10953,DUMMY,DUMMY,20928,33311,fl,7555,0,1003,NEQ,13246,8
58680,1,8/25/2010,other,2002,8,honda,civic,ex,4d sedan ex auto,not avail,auto,DUMMY,DUMMY,89602,top line asian,compact,other,4001,5096,8452,10765,4001,5096,8452,10765,DUMMY,DUMMY,20928,33311,fl,6035,0,1023,EQ,11200,8
58682,0,8/25/2010,other,2002,8,chevrolet,trailblazer 2wd 6c,ls,4d suv 4.2l ls,grey,auto,1.0,alloy,78505,american,medium suv,gm,4431,5485,7739,8731,4313,5389,7139,8218,DUMMY,DUMMY,20928,33311,fl,6445,0,1455,NEQ,9813,8
58693,0,9/8/2010,other,2004,6,honda,accord v6,ex,4d sedan ex auto,silver,auto,1.0,alloy,78555,top line asian,medium,other,7424,8711,11455,13507,7134,8397,11225,12706,DUMMY,DUMMY,19619,33311,fl,9165,0,1155,NEQ,13092,9
58694,0,9/8/2010,other,2003,7,mini,cooper,bas,2d coupe,red,manual,1.0,alloy,83490,other,compact,other,6910,8410,10242,11591,5911,7024,9552,10680,DUMMY,DUMMY,19619,33311,fl,7555,0,3565,NEQ,11927,9
58695,1,9/8/2010,other,2003,7,saturn,ion,2,4d sedan level 2,silver,auto,DUMMY,DUMMY,76851,american,medium,gm,2745,3673,5633,6326,2745,3673,5633,6326,DUMMY,DUMMY,19619,33311,fl,4115,0,1103,EQ,10978,9
58702,0,9/15/2010,other,2006,4,mercury,milan 4c,pre,4d sedan premier,gold,auto,1.0,alloy,75747,american,medium,ford,7817,8442,11725,12238,6498,7757,9920,11220,DUMMY,DUMMY,19638,33311,fl,7045,0,803,NEQ,18936,9
58711,1,9/15/2010,other,2005,5,honda,element 2wd,ex,4d sport utility ex,grey,auto,DUMMY,DUMMY,71578,top line asian,small suv,other,7893,10327,11663,13883,7893,10327,11663,13883,DUMMY,DUMMY,19638,33311,fl,8465,0,686,EQ,14315,9
58712,0,10/28/2009,manheim,2006,3,kia,rio 1.6l i4 mpi,bas,4d sedan,black,manual,2.0,covers,43650,other asian,compact,other,3726,4594,4524,5462,3891,4795,4702,5679,DUMMY,DUMMY,20234,98064,wa,4275,0,482,NEQ,14550,10
58740,0,4/28/2010,manheim,2006,4,pontiac,g6 v6,gt,4d sedan gt,red,auto,1.0,alloy,80292,american,medium,gm,7046,8389,10461,11740,7446,8810,10926,12267,DUMMY,DUMMY,1051,98064,wa,7495,1,1373,NEQ,20073,4
58744,0,5/12/2010,manheim,2006,4,pontiac,g6 v6,bas,4d sedan,green,auto,1.0,alloy,83231,american,medium,gm,6822,8072,10393,11660,6338,7639,9837,11116,DUMMY,DUMMY,1051,98064,wa,6785,1,1373,NEQ,20807,5
58745,0,5/12/2010,manheim,2007,3,chrysler,sebring v6,tou,4d sedan touring,white,auto,1.0,alloy,84553,american,medium,chrysler,9669,11343,13011,14745,9153,10677,12696,14302,DUMMY,DUMMY,1051,98064,wa,7395,1,1373,NEQ,28184,5
58746,0,5/19/2010,manheim,2006,4,ford,fusion 4c,se,4d sedan se,white,auto,1.0,alloy,81954,american,medium,ford,7401,8984,10908,12253,6797,8204,10387,11860,DUMMY,DUMMY,1051,98064,wa,7185,1,853,NEQ,20488,5
58757,0,6/2/2010,manheim,2007,3,dodge,caravan grand fwd v6,sxt,minivan 3.8l,blue,auto,1.0,alloy,83011,american,van,chrysler,10238,12827,14755,18487,9449,12024,13949,17751,DUMMY,DUMMY,20234,98064,wa,8045,0,1763,NEQ,27670,6
58770,0,6/23/2010,manheim,2007,3,chevrolet,impala,ls,4d sedan ls,black,auto,2.0,covers,79892,american,large,gm,8000,9012,11382,12548,7978,9041,11491,12823,DUMMY,DUMMY,20234,98064,wa,7065,0,1974,NEQ,26630,6
58772,0,6/23/2010,manheim,2006,4,chrysler,town & country 2wd v,bas,minivan 3.3l,red,auto,2.0,covers,77434,american,van,chrysler,6299,7860,10021,12181,6059,7705,9901,11603,DUMMY,DUMMY,20234,98064,wa,6765,0,1623,NEQ,19358,6
58776,0,7/7/2010,manheim,2006,4,kia,spectra,ex,4d sedan,red,manual,2.0,covers,48197,other asian,medium,other,4576,5544,7460,8682,4238,5545,7090,8803,DUMMY,DUMMY,20234,98064,wa,6300,0,482,NEQ,12049,7
58778,0,7/7/2010,manheim,2006,4,ford,taurus,se,4d sedan se,grey,auto,2.0,covers,76779,american,medium,ford,4087,5439,7463,8750,4216,5578,7533,8973,DUMMY,DUMMY,20234,98064,wa,4430,0,920,NEQ,19194,7
58781,0,7/14/2010,manheim,2006,4,ford,focus,zx4,4d sedan zx4,blue,manual,2.0,covers,81883,american,compact,ford,4728,5792,8402,9576,3675,4777,7196,8322,DUMMY,DUMMY,20234,98064,wa,5215,0,1243,NEQ,20470,7
58796,0,7/28/2010,manheim,2006,4,chrysler,pt cruiser,tou,4d sedan touring,green,auto,2.0,covers,54698,american,medium,chrysler,4841,5846,8419,9414,4707,5739,8107,9201,DUMMY,DUMMY,20234,98064,wa,6235,0,1086,NEQ,13674,7
58800,1,7/28/2010,manheim,2008,2,chrysler,sebring v6,lx,4d sedan,blue,auto,2.0,covers,69389,american,medium,chrysler,6526,7200,10414,11114,6236,6904,9326,10023,DUMMY,DUMMY,20234,98064,wa,8145,0,1118,NEQ,34694,7
58807,0,7/28/2010,manheim,2006,4,dodge,stratus v6,sxt,4d sedan sxt ffv,white,auto,2.0,covers,83253,american,medium,chrysler,6109,6961,9358,10236,6430,7409,9984,11339,DUMMY,DUMMY,99750,98064,wa,5500,0,1503,NEQ,20813,7
58820,0,8/11/2010,manheim,2006,4,chevrolet,hhr,ls,4d suv 2.2l ls,orange,auto,2.0,covers,70356,american,medium,gm,5496,6677,9662,10941,5868,7019,9365,11097,DUMMY,DUMMY,20234,98064,wa,7460,0,803,NEQ,17589,8
58838,0,8/25/2010,manheim,2006,4,dodge,stratus v6,sxt,4d sedan sxt ffv,blue,auto,2.0,covers,35047,american,medium,chrysler,6315,7293,9741,11137,6683,7547,10041,10845,DUMMY,DUMMY,99750,98064,wa,6500,0,882,NEQ,8761,8
58840,0,8/25/2010,manheim,2006,4,dodge,stratus v6,sxt,4d sedan sxt ffv,green,auto,2.0,covers,53365,american,medium,chrysler,6315,7293,9741,11137,6473,7415,9857,10895,DUMMY,DUMMY,99750,98064,wa,6500,0,1086,NEQ,13341,8
58843,0,1/15/2009,manheim,2004,5,dodge,stratus v6 2.7l v6 m,se,4d sedan se,green,auto,2.0,covers,77998,american,medium,chrysler,3020,4133,3762,4964,5085,6098,5992,7086,DUMMY,DUMMY,16926,92337,ca,4720,0,1389,NEQ,15599,1
58846,0,1/15/2009,manheim,2002,7,jeep,grand cherokee 2wd 6,lar,4d wagon laredo,blue,auto,1.0,alloy,81357,american,medium suv,chrysler,3576,4327,4362,5173,4440,5511,5295,6452,DUMMY,DUMMY,16926,92337,ca,5535,0,2193,NEQ,11622,1
58849,1,1/15/2009,manheim,2003,6,chevrolet,malibu v6 3.1l v6 sf,bas,4d sedan,red,auto,2.0,covers,84867,american,medium,gm,2382,3383,3073,4154,2419,3387,3113,4158,DUMMY,DUMMY,16926,92337,ca,3705,0,2712,NEQ,14144,1
58859,0,1/15/2009,manheim,2001,8,jeep,grand cherokee 2wd 6,lar,4d wagon laredo,silver,auto,1.0,alloy,94738,american,medium suv,chrysler,3303,4021,4067,4843,2937,3726,3672,4524,DUMMY,DUMMY,16926,92337,ca,4220,0,2362,NEQ,11842,1
58861,0,1/15/2009,manheim,2006,3,chevrolet,equinox fwd v6 3.4l,lt,4d suv lt,maroon,auto,DUMMY,DUMMY,65420,american,medium suv,gm,8109,9332,9258,10579,8839,10720,10046,12078,DUMMY,DUMMY,835,92337,ca,6705,0,1215,NEQ,21806,1
58869,0,1/22/2009,manheim,2004,5,pontiac,montana 3.4l v6 sfi,DUMMY,4d minivan ext 3.4l,brown,auto,1.0,alloy,89754,american,van,gm,3166,4322,3919,5168,3391,4842,4162,5729,DUMMY,DUMMY,16926,92337,ca,4720,0,5092,NEQ,17950,1
58873,0,1/22/2009,manheim,2003,6,chevrolet,tahoe 2wd 5.3l v8 sf,ls,4d suv 5.3l ls,white,auto,1.0,alloy,65795,american,large suv,gm,7335,9351,8422,10599,7215,8765,8292,9966,DUMMY,DUMMY,835,92337,ca,9540,0,1711,NEQ,10965,1
58880,0,1/22/2009,manheim,2004,5,gmc,yukon 2wd v8 4.8l v8,sle,4d utility 4.8l sle,grey,auto,1.0,alloy,80881,american,large suv,gm,7274,8507,8356,9688,8549,10158,9733,11471,DUMMY,DUMMY,835,92337,ca,7520,0,1763,NEQ,16176,1
58887,1,1/22/2009,manheim,2003,6,chevrolet,2500hd silverado pic,bas,crew cab 6.0l ls,black,auto,2.0,covers,84804,american,large truck,gm,5395,7212,6327,8289,6747,9031,7787,10253,DUMMY,DUMMY,835,92337,ca,8270,0,1543,NEQ,14134,1
58891,1,1/22/2009,manheim,2005,4,chevrolet,cavalier 4c 2.2l i4,bas,4d sedan,silver,auto,2.0,covers,61256,american,compact,gm,3140,4056,3891,4880,3501,4479,4281,5337,DUMMY,DUMMY,16926,92337,ca,4220,0,1020,NEQ,15314,1
58892,0,1/22/2009,manheim,2003,6,chevrolet,cavalier 4c 2.2l i4,bas,2d coupe,blue,auto,2.0,covers,88852,american,compact,gm,2362,3438,3051,4213,2387,3336,3078,4103,DUMMY,DUMMY,16926,92337,ca,3720,0,1543,NEQ,14808,1
58893,0,1/22/2009,manheim,2003,6,chevrolet,malibu v6 3.1l v6 sf,ls,4d sedan ls,red,auto,1.0,alloy,63390,american,medium,gm,2623,3685,3333,4480,2623,3685,3333,4480,DUMMY,DUMMY,16926,92337,ca,4220,0,2198,EQ,10565,1
58894,0,1/22/2009,manheim,2004,5,ford,taurus 3.0l v6 efi,se,4d sedan se,grey,auto,1.0,alloy,75531,american,medium,ford,2993,3862,3732,4671,3333,4380,4100,5230,DUMMY,DUMMY,16926,92337,ca,4220,0,920,NEQ,15106,1
58896,0,1/26/2009,manheim,2005,4,chevrolet,malibu 4c 2.2l i4 mp,bas,4d sedan,beige,auto,2.0,covers,53821,american,medium,gm,4929,6172,5823,7166,5288,6595,6211,7623,DUMMY,DUMMY,23359,92337,ca,5600,0,837,NEQ,13455,1
58897,0,1/26/2009,manheim,2002,7,saturn,l series 2.0l i4 mpi,l10,4d sedan ls,grey,auto,2.0,covers,73429,american,medium,gm,2897,3609,3629,4398,3243,3949,4002,4765,DUMMY,DUMMY,23359,92337,ca,3400,0,1806,NEQ,10489,1
58899,0,1/29/2009,manheim,2006,3,chevrolet,cobalt 2.2l i4 mpi,ls,4d sedan ls,gold,auto,2.0,covers,57983,american,compact,gm,5310,6257,6235,7258,5136,6057,6047,7042,DUMMY,DUMMY,16926,92337,ca,6040,0,671,NEQ,19327,1
58909,0,1/29/2009,manheim,2003,6,ford,focus 2.0l i4 spi,lx,4d sedan lx,red,auto,DUMMY,DUMMY,73379,american,compact,ford,2823,3552,3549,4336,2470,3226,3168,3984,DUMMY,DUMMY,16926,92337,ca,3620,0,1455,NEQ,12229,1
58924,0,2/5/2009,manheim,2004,5,jeep,liberty 2wd v6 3.7l,lim,4d suv limited,white,auto,1.0,alloy,82070,american,small suv,chrysler,5567,6642,6512,7673,6695,7881,7731,9011,DUMMY,DUMMY,835,92337,ca,7055,0,723,NEQ,16414,2
58930,0,2/5/2009,manheim,2004,5,ford,taurus 3.0l v6 efi,se,4d sedan se,white,auto,2.0,covers,91068,american,medium,ford,2928,3855,3662,4663,3675,4670,4469,5544,DUMMY,DUMMY,16926,92337,ca,3720,0,1053,NEQ,18213,2
58933,0,2/5/2009,manheim,2003,6,ford,taurus 3.0l v6 efi s,se,4d wagon se,grey,auto,1.0,alloy,98908,american,medium,ford,1775,2795,2417,3519,3492,4112,4271,4941,DUMMY,DUMMY,16926,92337,ca,3110,0,1353,NEQ,16484,2
58934,0,2/5/2009,manheim,2006,3,dodge,1500 ram pickup 2wd,lar,quad cab 4.7l,silver,auto,1.0,alloy,64140,american,large truck,chrysler,5561,7363,6506,8452,4874,6929,5764,7983,DUMMY,DUMMY,835,92337,ca,8690,0,825,NEQ,21380,2
58935,0,2/5/2009,manheim,2004,5,dodge,stratus v6 2.7l v6 m,se,4d sedan se,blue,auto,2.0,covers,60089,american,medium,chrysler,2948,4085,3684,4912,3458,4478,4235,5336,DUMMY,DUMMY,16926,92337,ca,5940,0,1215,NEQ,12017,2
58939,0,2/5/2009,manheim,2006,3,suzuki,forenza 2.0l i4 efi,DUMMY,4d sedan s,silver,manual,2.0,covers,46168,other asian,medium,other,4239,5016,5078,5917,4552,5423,5416,6357,DUMMY,DUMMY,835,92337,ca,4255,0,482,NEQ,15389,2
58948,0,2/5/2009,manheim,2003,6,saturn,ion 2.0l i-4 mpi doh,1,4d sedan level 1,black,auto,2.0,covers,78740,american,medium,gm,2965,3982,3702,4801,3317,4192,4082,5027,DUMMY,DUMMY,16926,92337,ca,4120,0,1103,NEQ,13123,2
58954,1,2/5/2009,manheim,2006,3,chrysler,pacifica fwd 3.5l v6,bas,4d sport,blue,auto,2.0,covers,86172,american,crossover,chrysler,7936,9209,9071,10446,6132,7390,8775,10145,DUMMY,DUMMY,16926,92337,ca,7040,0,1503,NEQ,28724,2
58955,0,2/5/2009,manheim,2005,4,pontiac,grand prix 3.8l v6 s,bas,4d sedan,silver,auto,1.0,alloy,84783,american,large,gm,5555,6811,6499,7856,8493,9182,9672,10417,DUMMY,DUMMY,16926,92337,ca,5940,0,2152,NEQ,21195,2
58960,0,2/12/2009,manheim,2003,6,nissan,350z 3.5l v6 mpi,bas,2d coupe,blue,auto,1.0,alloy,77582,top line asian,sports,other,9812,11348,11097,12756,10510,12145,11851,13617,DUMMY,DUMMY,23359,92337,ca,10290,0,1455,NEQ,12930,2
58965,0,2/12/2009,manheim,2003,6,ford,taurus 3.0l v6 efi,se,4d sedan se,gold,auto,1.0,alloy,78796,american,medium,ford,2634,3638,3345,4429,3051,3875,3795,4685,DUMMY,DUMMY,16926,92337,ca,3620,0,1220,NEQ,13132,2
58967,0,2/12/2009,manheim,2003,6,hyundai,elantra 2.0l i4 mpi,gls,4d sedan,silver,auto,2.0,covers,77697,other asian,medium,other,2417,3102,3110,3850,2745,3584,3465,4371,DUMMY,DUMMY,23359,92337,ca,4635,0,869,NEQ,12949,2
58986,0,4/9/2009,manheim,2004,5,gmc,envoy 2wd 6c 4.2l i6,sle,4d utility 4.2l sle,white,auto,1.0,alloy,63284,american,medium suv,gm,6198,7278,7194,8360,6198,7278,7194,8360,DUMMY,DUMMY,21053,92337,ca,8265,0,1020,EQ,12656,4
59001,1,4/16/2009,manheim,2003,6,ford,taurus 3.0l v6 efi,se,4d sedan se,red,auto,1.0,alloy,76067,american,medium,ford,2326,3367,3012,4136,2326,3367,3012,4136,DUMMY,DUMMY,23359,92337,ca,4130,0,1220,EQ,12677,4
59005,0,4/16/2009,manheim,2004,5,kia,spectra 2.0l i4 efi,ex,4d sedan ex,gold,manual,1.0,alloy,43505,other asian,medium,other,3161,3916,3914,4729,3161,3916,3914,4729,DUMMY,DUMMY,23359,92337,ca,4930,0,482,EQ,8701,4
59007,0,4/16/2009,manheim,2004,5,kia,optima v6 2.7l v6 mp,ex,4d sedan ex,blue,auto,1.0,alloy,65390,other asian,medium,other,2726,3446,3444,4222,2726,3446,3444,4222,DUMMY,DUMMY,17212,92337,ca,3655,0,728,EQ,13078,4
59014,1,4/16/2009,manheim,2002,7,ford,escort 2.0l i4 efi,zx2,2d coupe zx2,grey,auto,2.0,covers,54777,american,compact,ford,1835,2489,2482,3188,1835,2489,2482,3188,DUMMY,DUMMY,23359,92337,ca,3530,0,1303,EQ,7825,4
59015,0,4/16/2009,manheim,2004,5,ford,taurus 3.0l v6 efi,lx,4d sedan lx,black,auto,1.0,alloy,78555,american,medium,ford,3498,4570,4278,5436,3228,4010,3986,4831,DUMMY,DUMMY,23359,92337,ca,3585,0,920,NEQ,15711,4
59017,0,4/16/2009,manheim,2001,8,ford,taurus 3.0l v6 efi,sel,4d sedan se comfort,white,auto,1.0,alloy,48858,american,medium,ford,2079,3129,2745,3879,2079,3129,2745,3879,DUMMY,DUMMY,23359,92337,ca,3850,0,993,EQ,6107,4
59021,0,4/16/2009,manheim,2004,5,chevrolet,1500 silverado picku,bas,reg cab 4.3l ls,beige,manual,1.0,alloy,69174,american,large truck,gm,4728,6513,5606,7534,4728,6513,5606,7534,DUMMY,DUMMY,17212,92337,ca,4255,0,1118,EQ,13834,4
59022,0,4/16/2009,manheim,2004,5,mercury,sable 3.0l v6 2v /ef,gs,4d sedan gs,white,auto,2.0,covers,81870,american,medium,ford,2466,3423,3163,4197,2466,3423,3163,4197,DUMMY,DUMMY,23359,92337,ca,4130,0,983,EQ,16374,4
59023,1,4/16/2009,manheim,2001,8,chrysler,pt cruiser 2.4l i-4,bas,4d sedan,purple,auto,1.0,alloy,86251,american,medium,chrysler,2460,3348,3157,4116,2460,3348,3157,4116,DUMMY,DUMMY,23359,92337,ca,4030,0,1803,EQ,10781,4
59026,0,4/23/2009,manheim,2005,4,isuzu,ascender 2wd 6c 4.2l,s,sport utility,silver,auto,1.0,alloy,72383,other asian,medium suv,other,8579,9960,9765,11257,7578,9191,8684,10426,DUMMY,DUMMY,20234,92337,ca,6780,0,1155,NEQ,18095,4
59036,0,4/23/2009,manheim,2004,5,chevrolet,1500 silverado picku,ls,ext cab 4.8l ls,white,auto,1.0,alloy,78907,american,large truck,gm,6124,7555,7114,8659,6230,7786,7228,8909,DUMMY,DUMMY,20234,92337,ca,8665,0,1155,NEQ,15781,4
59045,0,4/30/2009,manheim,2007,2,chevrolet,impala v6 3.5l v6 mp,lt,4d sedan lt 3.5l,grey,auto,1.0,alloy,80323,american,large,gm,8186,9727,9341,11005,8421,10115,9595,11424,DUMMY,DUMMY,21053,92337,ca,7365,0,2152,NEQ,40161,4
59052,1,4/30/2009,manheim,2001,8,chevrolet,venture fwd v6 3.4l,plu,passenger ext 3.4l warner bros,red,auto,DUMMY,DUMMY,78283,american,van,gm,2828,3664,3554,4457,2828,3664,3554,4457,DUMMY,DUMMY,23359,92337,ca,4190,0,4922,EQ,9785,4
59058,0,4/30/2009,manheim,2004,5,chevrolet,malibu 4c 2.2l i4 mp,cla,4d sedan classic,white,auto,1.0,alloy,82717,american,medium,gm,3486,5019,4265,5921,3486,5019,4265,5921,DUMMY,DUMMY,23359,92337,ca,4190,0,1243,EQ,16543,4
59061,0,4/30/2009,manheim,2005,4,ford,taurus 3.0l v6 efi,se,4d sedan se,white,auto,2.0,covers,92859,american,medium,ford,3688,4783,4483,5666,3688,4783,4483,5666,DUMMY,DUMMY,23359,92337,ca,4090,0,1053,EQ,23214,4
59068,0,5/7/2009,manheim,2005,4,pontiac,grand prix 3.8l v6 s,bas,4d sedan,black,auto,2.0,covers,74323,american,large,gm,5500,6920,6440,7974,5598,7096,6546,8164,DUMMY,DUMMY,23359,92337,ca,6550,0,1974,NEQ,18580,5
59070,0,5/7/2009,manheim,2005,4,pontiac,grand prix 3.8l v6 s,bas,4d sedan,gold,auto,1.0,alloy,82225,american,large,gm,5500,6920,6440,7974,5500,6920,6440,7974,DUMMY,DUMMY,23359,92337,ca,6050,0,2152,EQ,20556,5
59071,1,5/7/2009,manheim,2003,6,pontiac,montana 3.4l v6 efi,DUMMY,4d minivan 3.4l,silver,auto,2.0,covers,89958,american,van,gm,2355,3443,3043,4218,2355,3443,3043,4218,DUMMY,DUMMY,23359,92337,ca,4630,0,5392,EQ,14993,5
59072,0,5/7/2009,manheim,2005,4,chevrolet,trailblazer 2wd 6c 4,ls,4d suv 4.2l,grey,auto,1.0,alloy,81189,american,medium suv,gm,7875,9334,9005,10581,7650,9257,8762,10498,DUMMY,DUMMY,16926,92337,ca,7965,0,1243,NEQ,20297,5
59073,1,5/7/2009,manheim,2001,8,nissan,sentra 1.8l i 4 na d,gxe,4d sedan,black,manual,2.0,covers,79753,top line asian,compact,other,2504,3165,3204,3918,2504,3165,3204,3918,DUMMY,DUMMY,23359,92337,ca,3930,0,869,EQ,9969,5
59075,1,5/7/2009,manheim,2002,7,ford,explorer 2wd v6 4.0l,xls,4d suv 4.0l xls,grey,auto,1.0,alloy,68656,american,medium suv,ford,3821,4690,4627,5565,3821,4690,4627,5565,DUMMY,DUMMY,23359,92337,ca,4430,0,1320,EQ,9808,5
59079,0,5/7/2009,manheim,2004,5,nissan,titan pickup 2wd v8,le,crew cab 5.6l le,black,auto,1.0,alloy,66271,top line asian,large truck,other,9831,12080,11117,13546,9876,12253,11166,13733,DUMMY,DUMMY,16926,92337,ca,11550,0,1118,NEQ,13254,5
59088,1,5/14/2009,manheim,2002,7,chevrolet,malibu v6 3.1l v6 sf,bas,4d sedan,red,auto,2.0,covers,98565,american,medium,gm,2058,2965,2723,3702,2058,2965,2723,3702,DUMMY,DUMMY,23359,92337,ca,3230,0,2939,EQ,14080,5
59091,0,5/14/2009,manheim,2003,6,chevrolet,malibu v6 3.1l v6 sf,ls,4d sedan ls,white,auto,1.0,alloy,88629,american,medium,gm,2623,3685,3333,4480,2623,3685,3333,4480,DUMMY,DUMMY,23359,92337,ca,3830,0,2712,EQ,14771,5
59097,0,5/14/2009,manheim,2005,4,chrysler,pacifica fwd 3.8l v6,bas,4d sport,silver,auto,2.0,covers,89261,american,crossover,chrysler,6952,8321,8008,9487,6597,8041,7625,9184,DUMMY,DUMMY,23359,92337,ca,6550,0,1503,NEQ,22315,5
59102,0,8/13/2009,manheim,2005,4,dodge,magnum v6 2.7l v6 mp,se,wagon 2.7l,green,auto,1.0,alloy,41803,american,specialty,chrysler,5812,6726,6777,7764,5677,6652,9074,10196,DUMMY,DUMMY,16926,92337,ca,8295,0,975,NEQ,10450,8
59105,0,8/20/2009,manheim,2004,5,dodge,stratus v6 3.0l v6 e,r/t,2d coupe r/t,silver,auto,1.0,alloy,72363,american,medium,chrysler,4421,6127,5275,7117,3603,4636,7047,8257,DUMMY,DUMMY,16926,92337,ca,5805,0,1389,NEQ,14472,8
59109,0,8/20/2009,manheim,2004,5,pontiac,grand am 4c 2.2l i4,se,4d sedan se,silver,auto,2.0,covers,70168,american,medium,gm,3142,4210,3893,5047,3625,4711,4415,5588,DUMMY,DUMMY,23359,92337,ca,4140,0,1506,NEQ,14033,8
59124,0,8/20/2009,manheim,2004,5,ford,f150 pickup 2wd v8 5,xl,ext cab 5.4l lariat,white,auto,1.0,alloy,83877,american,large truck,ford,9599,11562,10867,12987,8686,10403,9881,11735,DUMMY,DUMMY,23359,92337,ca,8775,0,853,NEQ,16775,8
59125,0,8/20/2009,manheim,2004,5,dodge,stratus 4c 2.4l i-4,se,4d sedan,grey,auto,2.0,covers,65876,american,medium,chrysler,2639,3605,3350,4393,2587,3570,3294,4356,DUMMY,DUMMY,23359,92337,ca,4540,0,1020,NEQ,13175,8
59130,0,8/20/2009,manheim,2005,4,ford,taurus 3.0l v6 efi,se,4d sedan se,silver,auto,1.0,alloy,72422,american,medium,ford,3620,4701,4410,5577,3642,4693,4433,5568,DUMMY,DUMMY,16926,92337,ca,4735,0,920,NEQ,18105,8
59134,0,8/20/2009,manheim,2003,6,oldsmobile,alero 4c 2.2l i4 mpi,gl,4d sedan gl2,red,auto,2.0,covers,96321,american,medium,gm,2598,3652,3306,4444,3014,4350,3755,5198,DUMMY,DUMMY,23359,92337,ca,3540,0,2074,NEQ,16053,8
59136,0,8/25/2009,manheim,2006,3,dodge,charger 2.7l v6 mpi,bas,4d sedan,silver,auto,2.0,covers,61696,american,specialty,chrysler,9225,10895,10463,12267,9131,10782,10361,12145,DUMMY,DUMMY,99740,92337,ca,9900,0,1215,NEQ,20565,8
59148,0,8/27/2009,manheim,2004,5,hyundai,santa fe 2wd 4c 2.4l,bas,4d cuv dlx,silver,manual,1.0,alloy,59662,other asian,medium suv,other,5315,5959,6240,6936,5484,6528,9005,10240,DUMMY,DUMMY,16926,92337,ca,6705,0,837,NEQ,11932,8
59165,0,8/27/2009,manheim,2003,6,chevrolet,trailblazer 4wd 6c 4,ls,4d suv 4.2l ls,grey,auto,1.0,alloy,83086,american,medium suv,gm,5564,6717,6509,7754,5722,7115,9386,10831,DUMMY,DUMMY,23359,92337,ca,7625,0,2452,NEQ,13847,8
59168,1,8/27/2009,manheim,2002,7,ford,taurus 3.0l v6 efi d,sel,4d sedan sel duratec,gold,auto,1.0,alloy,97601,american,medium,ford,2670,3776,3384,4578,1903,3033,2555,3776,DUMMY,DUMMY,23359,92337,ca,3240,0,1353,NEQ,13943,8
59169,1,8/27/2009,manheim,2006,3,chrysler,pacifica fwd 3.5l v6,bas,4d sport,blue,auto,DUMMY,DUMMY,82880,american,crossover,chrysler,8541,10352,9724,11680,8808,10460,10013,11797,DUMMY,DUMMY,23359,92337,ca,7475,0,1503,NEQ,27626,8
59172,0,8/27/2009,manheim,2006,3,chrysler,sebring 4c 2.4l i4 s,bas,4d sedan,white,auto,1.0,alloy,61048,american,medium,chrysler,4485,5716,5344,6673,4758,6123,5639,7113,DUMMY,DUMMY,16926,92337,ca,6305,0,1020,NEQ,20349,8
59174,1,9/3/2009,manheim,2003,6,buick,le sabre 3.8l v6 mfi,cus,4d sedan custom,grey,auto,1.0,alloy,94047,american,large,gm,4582,5915,5449,6888,4460,5834,5317,6801,DUMMY,DUMMY,23359,92337,ca,4140,0,2939,NEQ,15674,9
59185,0,9/3/2009,manheim,2004,5,mitsubishi,eclipse,spy,2d spyder gts,green,auto,1.0,alloy,82915,other asian,sports,other,7842,9464,8969,10721,6474,8286,10260,11913,DUMMY,DUMMY,23359,92337,ca,7855,0,1113,NEQ,16583,9
59188,0,9/3/2009,manheim,2004,5,ford,taurus 3.0l v6 efi,se,4d sedan se,white,auto,2.0,covers,82321,american,medium,ford,3088,4191,3835,5026,3100,4366,3848,5215,DUMMY,DUMMY,23359,92337,ca,3740,0,983,NEQ,16464,9
59204,0,9/10/2009,manheim,2003,6,dodge,caravan grand fwd v6,se,minivan 3.3l ffv se,silver,auto,2.0,covers,72638,american,van,chrysler,3407,4505,4180,5365,3093,4339,3840,5186,DUMMY,DUMMY,16926,92337,ca,5505,0,1923,NEQ,12106,9
59207,0,9/10/2009,manheim,2003,6,ford,mustang v6 3.8l v6 e,bas,2d coupe,red,auto,1.0,alloy,91629,american,sports,ford,4611,5706,5480,6662,4335,5433,5182,6368,DUMMY,DUMMY,23359,92337,ca,4140,0,1209,NEQ,15271,9
59209,0,9/10/2009,manheim,2004,5,dodge,intrepid 3.5l v6 mpi,es,4d sedan es,black,auto,1.0,alloy,85145,american,large,chrysler,3034,3520,3777,4302,3362,4098,4131,4926,DUMMY,DUMMY,16926,92337,ca,5505,0,1893,NEQ,17029,9
59224,1,9/10/2009,manheim,2002,7,ford,mustang v6 3.8l v6 e,bas,2d coupe,silver,manual,1.0,alloy,97433,american,sports,ford,4128,5207,4958,6124,4078,5114,4904,6023,DUMMY,DUMMY,23359,92337,ca,4140,0,1209,NEQ,13919,9
59225,1,9/10/2009,manheim,2003,6,ford,windstar fwd v6 3.8l,se,4d passenger 3.8l se,blue,auto,1.0,alloy,89964,american,van,ford,3325,4200,4091,5036,3597,4479,4385,5337,DUMMY,DUMMY,19064,92337,ca,4140,0,2322,NEQ,14994,9
59233,0,12/3/2009,manheim,2003,6,ford,taurus,ses,4d sedan ses,silver,auto,1.0,alloy,96452,american,medium,ford,2778,3792,3500,4595,2981,3932,5784,6380,DUMMY,DUMMY,23359,92337,ca,3440,0,1353,NEQ,16075,12
